#scalar perturbations for mode k = 9.845588963938e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       8.708950729986e+00       1.908574184320e-05      -2.352306536972e-01      -1.659833039263e-03       7.386173452981e-06       1.846543363245e-05       3.243812015026e-10       3.693086726490e-06      -1.764230017212e-01      -1.659825170782e-03       5.878791856705e-01       6.762483599137e-01      -2.328716868156e-01      -2.460937257615e-03       2.730188327212e-02      -1.800725531143e-01      -1.232102192766e-25      -2.331114861986e-01      -2.463468917344e-03       2.732995358414e-02      -5.661711320963e-20                     -inf 
       8.849976137120e+00       1.939966749829e-05      -2.426363863666e-01      -1.740223812811e-03       7.733420744152e-06       1.933355186038e-05       3.508959028500e-10       3.866710372076e-06      -1.819773023785e-01      -1.740215289849e-03       5.874522493217e-01       6.755606444937e-01      -2.401232001759e-01      -2.579643446011e-03       2.812398142983e-02      -1.858665707748e-01      -1.400945898313e-25      -2.403704552432e-01      -2.582297011446e-03       2.815289419614e-02      -6.221433894820e-20                     -inf 
       8.991001544253e+00       1.971374827422e-05      -2.501444384100e-01      -1.823102421533e-03       8.090452297048e-06       2.022613074262e-05       3.790786283567e-10       4.045226148524e-06      -1.876083426617e-01      -1.823093201508e-03       5.870189161881e-01       6.748637224355e-01      -2.474697216322e-01      -2.701974088703e-03       2.895493942102e-02      -1.917488401419e-01      -1.589687818272e-25      -2.477245283578e-01      -2.704753254135e-03       2.898470343139e-02      -6.825963040307e-20                     -inf 
       9.141934549238e+00       2.005006632899e-05      -2.582924853662e-01      -1.914597130320e-03       8.483474732118e-06       2.120868683029e-05       4.111719537260e-10       4.241737366059e-06      -1.937193793298e-01      -1.914587114801e-03       5.865480745124e-01       6.741076830590e-01      -2.554365464735e-01      -2.836964494696e-03       2.985386874126e-02      -1.981419099008e-01      -1.815976514684e-25      -2.556995405335e-01      -2.839882225714e-03       2.988455329698e-02      -7.525728381236e-20                     -inf 
       9.292867554222e+00       2.038656206601e-05      -2.665559864468e-01      -2.009019399329e-03       8.887842450667e-06       2.221960612667e-05       4.453509883827e-10       4.443921225334e-06      -1.999170067153e-01      -2.009008534688e-03       5.860699441834e-01       6.733411825945e-01      -2.635099387561e-01      -2.976210764742e-03       3.076247908856e-02      -2.046356002549e-01      -2.069947769044e-25      -2.637812309118e-01      -2.979271431984e-03       3.079409414069e-02      -8.283503355519e-20                     -inf 
       9.443800559207e+00       2.072323548533e-05      -2.749340220278e-01      -2.106408961553e-03       9.303617638071e-06       2.325904409518e-05       4.817093355241e-10       4.651808819035e-06      -2.062005351085e-01      -2.106397191540e-03       5.855845575688e-01       6.725642788803e-01      -2.716887102261e-01      -3.119765645640e-03       3.168052455677e-02      -2.112296663549e-01      -2.354451980424e-25      -2.719684058147e-01      -3.122973625535e-03       3.171307931009e-02      -9.102974708073e-20                     -inf 
       9.594733564191e+00       2.106008658700e-05      -2.834256612902e-01      -2.206805181705e-03       9.730856925129e-06       2.432714231282e-05       5.203427135652e-10       4.865428462564e-06      -2.125692664038e-01      -2.206792447367e-03       5.850919337015e-01       6.717770151474e-01      -2.799716588588e-01      -3.267681085165e-03       3.260775638163e-02      -2.179238609244e-01      -2.672579642978e-25      -2.802598643458e-01      -3.271040832559e-03       3.264126005884e-02      -9.987991529232e-20                     -inf 
       9.745666569176e+00       2.139711537105e-05      -2.920299623184e-01      -2.310247052508e-03       1.016961070353e-05       2.542402675883e-05       5.613488929805e-10       5.084805351766e-06      -2.190224941736e-01      -2.310233292109e-03       5.845920949996e-01       6.709794385677e-01      -2.883575690450e-01      -3.420008222920e-03       3.354392299253e-02      -2.247179342780e-01      -3.027677173763e-25      -2.886543905839e-01      -3.423524255085e-03       3.357838466427e-02      -1.094256901463e-19                     -inf 
       9.896599574160e+00       2.173432183753e-05      -3.007459722041e-01      -2.416773191046e-03       1.061992286909e-05       2.654980717272e-05       6.048276480052e-10       5.309961434544e-06      -2.255595037463e-01      -2.416758339984e-03       5.840850704753e-01       6.701716037969e-01      -2.968452117819e-01      -3.576797381329e-03       3.448877006100e-02      -2.316116343427e-01      -3.423363414567e-25      -2.971507517237e-01      -3.580474235903e-03       3.452419823856e-02      -1.197089220468e-19                     -inf 
       1.004753257914e+01       2.207170598649e-05      -3.095727271307e-01      -2.526421835139e-03       1.108183124080e-05       2.770457810201e-05       6.508807426842e-10       5.540915620402e-06      -2.321795722693e-01      -2.526405825867e-03       5.835708839990e-01       6.693535599543e-01      -3.054333448482e-01      -3.738098056769e-03       3.544204054878e-02      -2.386047066643e-01      -3.863546990207e-25      -3.057477044822e-01      -3.741940322675e-03       3.547844350253e-02      -1.307731964417e-19                     -inf 
       1.021625427963e+01       2.244906395974e-05      -3.195696808209e-01      -2.652736241652e-03       1.161194475779e-05       2.902986189448e-05       7.055365566354e-10       5.805972378897e-06      -2.396772903530e-01      -2.652718853979e-03       5.829876446567e-01       6.684270751236e-01      -3.151510689802e-01      -3.923809607553e-03       3.651731330558e-02      -2.465392842151e-01      -4.413482148652e-25      -3.154754085086e-01      -3.927842300897e-03       3.655481566038e-02      -1.441218965489e-19                     -inf 
       1.038497598012e+01       2.282664396637e-05      -3.297024269068e-01      -2.783052153927e-03       1.215662251761e-05       3.039155629402e-05       7.636865589977e-10       6.078311258803e-06      -2.472768529739e-01      -2.783033295303e-03       5.823955198101e-01       6.674879647522e-01      -3.249910252803e-01      -4.115286294003e-03       3.760242085482e-02      -2.545973548833e-01      -5.030674986660e-25      -3.253254686060e-01      -4.119515285212e-03       3.764103231848e-02      -1.585693531060e-19                     -inf 
       1.055369768060e+01       2.320444600645e-05      -3.399695716048e-01      -2.917421269682e-03       1.271588855507e-05       3.178972138767e-05       8.254812387137e-10       6.357944277534e-06      -2.549772148101e-01      -2.917400843072e-03       5.817945467608e-01       6.665363025994e-01      -3.349514216603e-01      -4.312593510961e-03       3.869699262723e-02      -2.627785528421e-01      -5.722046662984e-25      -3.352960893022e-01      -4.317024715229e-03       3.873672234614e-02      -1.741844868798e-19                     -inf 
       1.072241938109e+01       2.358247008004e-05      -3.503697047680e-01      -3.055894671172e-03       1.328975709012e-05       3.322439272529e-05       8.910738786125e-10       6.644878545058e-06      -2.627773182683e-01      -3.055872574923e-03       5.811847539368e-01       6.655721528719e-01      -3.450304466695e-01      -4.515795307308e-03       3.980065418432e-02      -2.710825086627e-01      -6.495100633446e-25      -3.453854615549e-01      -4.520434757923e-03       3.984151141124e-02      -1.910391648256e-19                     -inf 
       1.089114108158e+01       2.396071618720e-05      -3.609014000873e-01      -3.198522819256e-03       1.387823118759e-05       3.469557796898e-05       9.606203737737e-10       6.939115593797e-06      -2.706760936342e-01      -3.198498946962e-03       5.805661827776e-01       6.645955944447e-01      -3.552262698608e-01      -4.724954371870e-03       4.091302731250e-02      -2.795088493611e-01      -7.357960926300e-25      -3.555917492522e-01      -4.729808115278e-03       4.095502047227e-02      -2.092082603286e-19                     -inf 
       1.105986278206e+01       2.433918432800e-05      -3.715632152349e-01      -3.345355547539e-03       1.448130362881e-05       3.620325907203e-05       1.034279184902e-09       7.240651814405e-06      -2.786724591804e-01      -3.345329787906e-03       5.799388694889e-01       6.636067006328e-01      -3.655370421018e-01      -4.940132019608e-03       4.203373010731e-02      -2.880571984000e-01      -8.319412005857e-25      -3.659131009296e-01      -4.945206156029e-03       4.207686718148e-02      -2.287697127342e-19                     -inf 
       1.122858448255e+01       2.471787450250e-05      -3.823536920219e-01      -3.496442056585e-03       1.509895675399e-05       3.774739188497e-05       1.112211221632e-09       7.549478376995e-06      -2.867653212842e-01      -3.496414293298e-03       5.793028467463e-01       6.626055410798e-01      -3.759608959003e-01      -5.161388178084e-03       4.316237706844e-02      -2.967271757014e-01      -9.388940735808e-25      -3.763476494184e-01      -5.166688896368e-03       4.320666589909e-02      -2.498045864394e-19                     -inf 
       1.140177638206e+01       2.510682882386e-05      -3.935623307190e-01      -3.656006805778e-03       1.574810946595e-05       3.937027366486e-05       1.196823846023e-09       7.874054732973e-06      -2.951718053025e-01      -3.655976859358e-03       5.786409515222e-01       6.615651754444e-01      -3.867765614517e-01      -5.394890026566e-03       4.432878147836e-02      -3.057529620224e-01      -1.060996030599e-24      -3.871744115169e-01      -5.400429836773e-03       4.437426039215e-02      -2.730176846487e-19                     -inf 
       1.157496828156e+01       2.549601710026e-05      -4.049033750178e-01      -3.820156710113e-03       1.641255230960e-05       4.103138077400e-05       1.286289996969e-09       8.206276154799e-06      -3.036775939117e-01      -3.820124446832e-03       5.779699594744e-01       6.605120466365e-01      -3.977073346888e-01      -5.634920163592e-03       4.550272226780e-02      -3.149060841798e-01      -1.196758520055e-24      -3.981163968937e-01      -5.640705684928e-03       4.554939847317e-02      -2.979667713091e-19                     -inf 
       1.174816018107e+01       2.588543933176e-05      -4.163751969250e-01      -3.988942866495e-03       1.709223000209e-05       4.273057500521e-05       1.380790830695e-09       8.546115001043e-06      -3.122814661405e-01      -3.988908146742e-03       5.772899108693e-01       6.594462362110e-01      -4.087511378408e-01      -5.881538759388e-03       4.668377133246e-02      -3.241861197257e-01      -1.347468798380e-24      -4.091715252172e-01      -5.887576662992e-03       4.673165154902e-02      -3.247501753827e-19                     -inf 
       1.192135208057e+01       2.627509551844e-05      -4.279761516690e-01      -4.162415643917e-03       1.778707498648e-05       4.446768746619e-05       1.480509602332e-09       8.893537493238e-06      -3.209821884349e-01      -4.162378322042e-03       5.766008449023e-01       6.583678247820e-01      -4.199058743636e-01      -6.134804386457e-03       4.787149702022e-02      -3.335926424150e-01      -1.514513312761e-24      -4.203376984066e-01      -6.141101408558e-03       4.792058759462e-02      -3.534699437212e-19                     -inf 
       1.209454398007e+01       2.666498566037e-05      -4.397045779612e-01      -4.340624677336e-03       1.849700720660e-05       4.624251801650e-05       1.585631483022e-09       9.248503603300e-06      -3.297785148542e-01      -4.340584601495e-03       5.759028012107e-01       6.572768937135e-01      -4.311694294028e-01      -6.394774005934e-03       4.906546426028e-02      -3.431252222748e-01      -1.699383700301e-24      -4.316128000134e-01      -6.401336946114e-03       4.911577115823e-02      -3.842319008710e-19                     -inf 
