# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2260       1.393364085510e-11       8.395319192633e-13      -1.010252335027e-12       0.000000000000e+00 
 2261       1.392184176328e-11       8.368889019028e-13      -1.021367903049e-12       0.000000000000e+00 
 2262       1.391082736438e-11       8.341662559848e-13      -1.032309566400e-12       0.000000000000e+00 
 2263       1.390058120596e-11       8.313652602880e-13      -1.043075127489e-12       0.000000000000e+00 
 2264       1.389108677173e-11       8.284871986462e-13      -1.053662382263e-12       0.000000000000e+00 
 2265       1.388232748149e-11       8.255333599538e-13      -1.064069120208e-12       0.000000000000e+00 
 2266       1.387428669104e-11       8.225050381718e-13      -1.074293124337e-12       0.000000000000e+00 
 2267       1.386694769212e-11       8.194035323332e-13      -1.084332171182e-12       0.000000000000e+00 
 2268       1.386029371237e-11       8.162301465490e-13      -1.094184030796e-12       0.000000000000e+00 
 2269       1.385430791517e-11       8.129861900140e-13      -1.103846466735e-12       0.000000000000e+00 
 2270       1.384897339967e-11       8.096729770125e-13      -1.113317236061e-12       0.000000000000e+00 
 2271       1.384427320065e-11       8.062918269242e-13      -1.122594089330e-12       0.000000000000e+00 
 2272       1.384019028847e-11       8.028440642297e-13      -1.131674770586e-12       0.000000000000e+00 
 2273       1.383670756899e-11       7.993310185166e-13      -1.140557017356e-12       0.000000000000e+00 
 2274       1.383380788351e-11       7.957540244849e-13      -1.149238560643e-12       0.000000000000e+00 
 2275       1.383147400868e-11       7.921144219533e-13      -1.157717124918e-12       0.000000000000e+00 
 2276       1.382968865645e-11       7.884135558644e-13      -1.165990428113e-12       0.000000000000e+00 
 2277       1.382843447396e-11       7.846527762908e-13      -1.174056181619e-12       0.000000000000e+00 
 2278       1.382769404352e-11       7.808334384409e-13      -1.181912090272e-12       0.000000000000e+00 
 2279       1.382744988249e-11       7.769569026646e-13      -1.189555852354e-12       0.000000000000e+00 
 2280       1.382768444324e-11       7.730245344588e-13      -1.196985159579e-12       0.000000000000e+00 
 2281       1.382838011305e-11       7.690377044737e-13      -1.204197697093e-12       0.000000000000e+00 
 2282       1.382951921405e-11       7.649977885183e-13      -1.211191143464e-12       0.000000000000e+00 
 2283       1.383108400316e-11       7.609061675659e-13      -1.217963170674e-12       0.000000000000e+00 
 2284       1.383305667199e-11       7.567642277605e-13      -1.224511444116e-12       0.000000000000e+00 
 2285       1.383541934681e-11       7.525733604219e-13      -1.230833622584e-12       0.000000000000e+00 
 2286       1.383815408843e-11       7.483349620522e-13      -1.236927358269e-12       0.000000000000e+00 
 2287       1.384124289214e-11       7.440504343407e-13      -1.242790296752e-12       0.000000000000e+00 
 2288       1.384466768766e-11       7.397211841704e-13      -1.248420076994e-12       0.000000000000e+00 
 2289       1.384841033906e-11       7.353486236236e-13      -1.253814331334e-12       0.000000000000e+00 
 2290       1.385245264465e-11       7.309341699875e-13      -1.258970685481e-12       0.000000000000e+00 
 2291       1.385677633697e-11       7.264792457598e-13      -1.263886758504e-12       0.000000000000e+00 
 2292       1.386136308267e-11       7.219852786552e-13      -1.268560162830e-12       0.000000000000e+00 
 2293       1.386619448244e-11       7.174537016103e-13      -1.272988504235e-12       0.000000000000e+00 
 2294       1.387125207098e-11       7.128859527901e-13      -1.277169381839e-12       0.000000000000e+00 
 2295       1.387651731686e-11       7.082834755933e-13      -1.281100388097e-12       0.000000000000e+00 
 2296       1.388197162251e-11       7.036477186582e-13      -1.284779108792e-12       0.000000000000e+00 
 2297       1.388759632412e-11       6.989801358686e-13      -1.288203123034e-12       0.000000000000e+00 
 2298       1.389337269155e-11       6.942821863594e-13      -1.291370003244e-12       0.000000000000e+00 
 2299       1.389928282466e-11       6.895553283137e-13      -1.294277982458e-12       0.000000000000e+00 
 2300       1.390531234847e-11       6.848010002997e-13      -1.296927960856e-12       0.000000000000e+00 
 2301       1.391144773503e-11       6.800206398261e-13      -1.299321511992e-12       0.000000000000e+00 
 2302       1.391767540849e-11       6.752156895465e-13      -1.301460216665e-12       0.000000000000e+00 
 2303       1.392398174513e-11       6.703875972643e-13      -1.303345662925e-12       0.000000000000e+00 
 2304       1.393035307323e-11       6.655378159385e-13      -1.304979446084e-12       0.000000000000e+00 
 2305       1.393677567308e-11       6.606678036898e-13      -1.306363168719e-12       0.000000000000e+00 
 2306       1.394323577690e-11       6.557790238055e-13      -1.307498440687e-12       0.000000000000e+00 
 2307       1.394971956876e-11       6.508729447458e-13      -1.308386879132e-12       0.000000000000e+00 
 2308       1.395621318461e-11       6.459510401490e-13      -1.309030108489e-12       0.000000000000e+00 
 2309       1.396270271213e-11       6.410147888372e-13      -1.309429760498e-12       0.000000000000e+00 
 2310       1.396917419074e-11       6.360656748221e-13      -1.309587474210e-12       0.000000000000e+00 
 2311       1.397561361154e-11       6.311051873106e-13      -1.309504895996e-12       0.000000000000e+00 
 2312       1.398200691723e-11       6.261348207101e-13      -1.309183679555e-12       0.000000000000e+00 
 2313       1.398834000210e-11       6.211560746348e-13      -1.308625485922e-12       0.000000000000e+00 
 2314       1.399459871193e-11       6.161704539106e-13      -1.307831983480e-12       0.000000000000e+00 
 2315       1.400076884397e-11       6.111794685812e-13      -1.306804847963e-12       0.000000000000e+00 
 2316       1.400683614689e-11       6.061846339136e-13      -1.305545762470e-12       0.000000000000e+00 
 2317       1.401278632071e-11       6.011874704036e-13      -1.304056417468e-12       0.000000000000e+00 
 2318       1.401860501675e-11       5.961895037817e-13      -1.302338510806e-12       0.000000000000e+00 
 2319       1.402427783758e-11       5.911922650186e-13      -1.300393747720e-12       0.000000000000e+00 
 2320       1.402979033699e-11       5.861972903307e-13      -1.298223840843e-12       0.000000000000e+00 
 2321       1.403512801990e-11       5.812061211860e-13      -1.295830510211e-12       0.000000000000e+00 
 2322       1.404027634233e-11       5.762203043095e-13      -1.293215483276e-12       0.000000000000e+00 
 2323       1.404522071135e-11       5.712413916890e-13      -1.290380494911e-12       0.000000000000e+00 
 2324       1.404994648501e-11       5.662709405805e-13      -1.287327287419e-12       0.000000000000e+00 
 2325       1.405443897230e-11       5.613105135141e-13      -1.284057610542e-12       0.000000000000e+00 
 2326       1.405868343312e-11       5.563616782996e-13      -1.280573221470e-12       0.000000000000e+00 
 2327       1.406266507817e-11       5.514260080319e-13      -1.276875884849e-12       0.000000000000e+00 
 2328       1.406636906895e-11       5.465050810968e-13      -1.272967372791e-12       0.000000000000e+00 
 2329       1.406978051770e-11       5.416004811767e-13      -1.268849464877e-12       0.000000000000e+00 
 2330       1.407288448731e-11       5.367137972561e-13      -1.264523948174e-12       0.000000000000e+00 
 2331       1.407566599133e-11       5.318466236274e-13      -1.259992617236e-12       0.000000000000e+00 
 2332       1.407810999384e-11       5.270005598961e-13      -1.255257274117e-12       0.000000000000e+00 
 2333       1.408020140949e-11       5.221772109871e-13      -1.250319728379e-12       0.000000000000e+00 
 2334       1.408192510336e-11       5.173781871499e-13      -1.245181797097e-12       0.000000000000e+00 
 2335       1.408326589096e-11       5.126051039640e-13      -1.239845304872e-12       0.000000000000e+00 
 2336       1.408420853817e-11       5.078595823452e-13      -1.234312083837e-12       0.000000000000e+00 
 2337       1.408473776117e-11       5.031432485509e-13      -1.228583973666e-12       0.000000000000e+00 
 2338       1.408484010267e-11       4.984575976542e-13      -1.222663139345e-12       0.000000000000e+00 
 2339       1.408450957349e-11       4.938035830229e-13      -1.216553026638e-12       0.000000000000e+00 
 2340       1.408374204622e-11       4.891820242811e-13      -1.210257412621e-12       0.000000000000e+00 
 2341       1.408253338211e-11       4.845937436098e-13      -1.203780088476e-12       0.000000000000e+00 
 2342       1.408087943107e-11       4.800395657496e-13      -1.197124859514e-12       0.000000000000e+00 
 2343       1.407877603170e-11       4.755203180032e-13      -1.190295545180e-12       0.000000000000e+00 
 2344       1.407621901123e-11       4.710368302380e-13      -1.183295979080e-12       0.000000000000e+00 
 2345       1.407320418552e-11       4.665899348890e-13      -1.176130008986e-12       0.000000000000e+00 
 2346       1.406972735906e-11       4.621804669611e-13      -1.168801496858e-12       0.000000000000e+00 
 2347       1.406578432496e-11       4.578092640321e-13      -1.161314318857e-12       0.000000000000e+00 
 2348       1.406137086493e-11       4.534771662549e-13      -1.153672365363e-12       0.000000000000e+00 
 2349       1.405648274927e-11       4.491850163604e-13      -1.145879540985e-12       0.000000000000e+00 
 2350       1.405111573685e-11       4.449336596603e-13      -1.137939764584e-12       0.000000000000e+00 
 2351       1.404526557513e-11       4.407239440494e-13      -1.129856969282e-12       0.000000000000e+00 
 2352       1.403892800012e-11       4.365567200084e-13      -1.121635102481e-12       0.000000000000e+00 
 2353       1.403209873637e-11       4.324328406064e-13      -1.113278125876e-12       0.000000000000e+00 
 2354       1.402477349697e-11       4.283531615039e-13      -1.104790015474e-12       0.000000000000e+00 
 2355       1.401694798354e-11       4.243185409549e-13      -1.096174761606e-12       0.000000000000e+00 
 2356       1.400861788621e-11       4.203298398101e-13      -1.087436368945e-12       0.000000000000e+00 
 2357       1.399977888362e-11       4.163879215191e-13      -1.078578856520e-12       0.000000000000e+00 
 2358       1.399042664289e-11       4.124936521331e-13      -1.069606257731e-12       0.000000000000e+00 
 2359       1.398055681963e-11       4.086479003080e-13      -1.060522620368e-12       0.000000000000e+00 
 2360       1.397016505790e-11       4.048515373062e-13      -1.051332006620e-12       0.000000000000e+00 
 2361       1.395924699025e-11       4.011054370000e-13      -1.042038493098e-12       0.000000000000e+00 
 2362       1.394779823766e-11       3.974104758739e-13      -1.032646170845e-12       0.000000000000e+00 
 2363       1.393581440953e-11       3.937675330273e-13      -1.023159145354e-12       0.000000000000e+00 
 2364       1.392329110372e-11       3.901774901770e-13      -1.013581536581e-12       0.000000000000e+00 
 2365       1.391022390649e-11       3.866412316600e-13      -1.003917478966e-12       0.000000000000e+00 
 2366       1.389660839248e-11       3.831596444361e-13      -9.941711214405e-13       0.000000000000e+00 
 2367       1.388244012475e-11       3.797336180907e-13      -9.843466274505e-13       0.000000000000e+00 
 2368       1.386771465473e-11       3.763640448369e-13      -9.744481749671e-13       0.000000000000e+00 
 2369       1.385242752223e-11       3.730518195187e-13      -9.644799565043e-13       0.000000000000e+00 
 2370       1.383657425539e-11       3.697978396135e-13      -9.544461791335e-13       0.000000000000e+00 
 2371       1.382015037073e-11       3.666030052345e-13      -9.443510644993e-13       0.000000000000e+00 
 2372       1.380315137309e-11       3.634682191338e-13      -9.341988488351e-13       0.000000000000e+00 
 2373       1.378557275563e-11       3.603943867043e-13      -9.239937829785e-13       0.000000000000e+00 
 2374       1.376740999985e-11       3.573824159831e-13      -9.137401323866e-13       0.000000000000e+00 
 2375       1.374865857551e-11       3.544332176538e-13      -9.034421771516e-13       0.000000000000e+00 
 2376       1.372931394070e-11       3.515477050490e-13      -8.931042120166e-13       0.000000000000e+00 
 2377       1.370937321169e-11       3.487266219731e-13      -8.827304132232e-13       0.000000000000e+00 
 2378       1.368884018392e-11       3.459700250058e-13      -8.723244381298e-13       0.000000000000e+00 
 2379       1.366772034191e-11       3.432777980146e-13      -8.618898231581e-13       0.000000000000e+00 
 2380       1.364601919224e-11       3.406498240451e-13      -8.514301167494e-13       0.000000000000e+00 
