# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf            
       4.369498610294e+01       5.719638675700e-02       2.132804056713e+03       3.762751364349e-02       1.220930219972e+04       2.731693924594e+02       5.456945921432e+05       6.223634410871e+02       1.098030233366e-05       2.006477408513e-04       1.192109804725e-03       6.991415651246e-06       5.069207610125e-06       1.415829782991e-03       3.131181920112e-08      -3.131181195522e-08       1.002830503889e-04       7.198443312728e-10       9.393544673451e-08      -1.146012450161e-07       1.398135189196e-07 
       4.338376261002e+01       5.780527489820e-02       2.141118847472e+03       3.723362167224e-02       1.220098740896e+04       2.748975456670e+02       5.415257287674e+05       6.236132676234e+02       1.067764648300e-05       1.964853632742e-04       1.167379842157e-03       6.838936725133e-06       4.929482373532e-06       1.386342582832e-03       3.131181904762e-08      -3.131181164740e-08       1.002890885253e-04       7.325697422575e-10       9.393544604253e-08      -1.146012441719e-07       1.398135178897e-07 
       4.307470620443e+01       5.842060442618e-02       2.149463089163e+03       3.684386435249e-02       1.219264316727e+04       2.766358353184e+02       5.373871654530e+05       6.248634416219e+02       1.038333285000e-05       1.924093323566e-04       1.143162891592e-03       6.689863370961e-06       4.793608436472e-06       1.357470340425e-03       3.131181889084e-08      -3.131181133304e-08       1.002952551679e-04       7.455198208667e-10       9.393544533583e-08      -1.146012433097e-07       1.398135168378e-07 
       4.276780179711e+01       5.904244329297e-02       2.157836883521e+03       3.645819808949e-02       1.218426937292e+04       2.783843115859e+02       5.332786869563e+05       6.261139608755e+02       1.009713149648e-05       1.884178568928e-04       1.119448310927e-03       6.544117153322e-06       4.661479644825e-06       1.329200207933e-03       3.131181873073e-08      -3.131181101200e-08       1.003015530470e-04       7.586985304764e-10       9.393544461408e-08      -1.146012424292e-07       1.398135157636e-07 
       4.246303440407e+01       5.967086016670e-02       2.166240332639e+03       3.607657975160e-02       1.217586592380e+04       2.801430247736e+02       5.292000795454e+05       6.273648231897e+02       9.818818822062e-06       1.845091828339e-04       1.096225678819e-03       6.401621510025e-06       4.532992770393e-06       1.301519606574e-03       3.131181856720e-08      -3.131181068412e-08       1.003079849512e-04       7.721099043461e-10       9.393544387698e-08      -1.146012415299e-07       1.398135146665e-07 
       4.216038914565e+01       6.030592443917e-02       2.174673538972e+03       3.569896666527e-02       1.216743271746e+04       2.819120253157e+02       5.251511309893e+05       6.286160263820e+02       9.548177389435e-06       1.806815925173e-04       1.073484790107e-03       6.262301705608e-06       4.408047430256e-06       1.274416220968e-03       3.131181840020e-08      -3.131181034926e-08       1.003145537282e-04       7.857580468511e-10       9.393544312419e-08      -1.146012406115e-07       1.398135135460e-07 
       4.185985124577e+01       6.094770623348e-02       2.183136605336e+03       3.532531661015e-02       1.215896965110e+04       2.836913637749e+02       5.211316305480e+05       6.298675682823e+02       9.284995754521e-06       1.769334039117e-04       1.051215651328e-03       6.126084786046e-06       4.286546008346e-06       1.247877993607e-03       3.131181822964e-08      -3.131181000728e-08       1.003212622861e-04       7.996471347357e-10       9.393544235538e-08      -1.146012396736e-07       1.398135124017e-07 
       4.156140603123e+01       6.159627641169e-02       2.191629634911e+03       3.495558781417e-02       1.215047662153e+04       2.854810908411e+02       5.171413689617e+05       6.311194467324e+02       9.029068301270e-06       1.732629698780e-04       1.029408476323e-03       5.992899534619e-06       4.168393579183e-06       1.221893119434e-03       3.131181805544e-08      -3.131180965803e-08       1.003281135946e-04       8.137814183886e-10       9.393544157021e-08      -1.146012387157e-07       1.398135112331e-07 
       4.126503893098e+01       6.225170658266e-02       2.200152731241e+03       3.458973894879e-02       1.214195352520e+04       2.872812573300e+02       5.131801384405e+05       6.323716595864e+02       8.780195081027e-06       1.696686774457e-04       1.008053681938e-03       5.862676428916e-06       4.053497833722e-06       1.196450040546e-03       3.131181787754e-08      -3.131180930135e-08       1.003351106866e-04       8.281652231414e-10       9.393544076834e-08      -1.146012377374e-07       1.398135100396e-07 
       4.097073547543e+01       6.291406910985e-02       2.208705998236e+03       3.422772912419e-02       1.213340025820e+04       2.890919141815e+02       5.092477326545e+05       6.336242047103e+02       8.538181656323e-06       1.661489471037e-04       9.871418838150e-04       5.735347598943e-06       3.941769007231e-06       1.171537440999e-03       3.131181769585e-08      -3.131180893708e-08       1.003422566593e-04       8.428029505891e-10       9.393543994940e-08      -1.146012367383e-07       1.398135088207e-07 
       4.067848129574e+01       6.358343711933e-02       2.217289540172e+03       3.386951788457e-02       1.212481671626e+04       2.909131124580e+02       5.053439467230e+05       6.348770799820e+02       8.302838948972e-06       1.627022321069e-04       9.666638922642e-04       5.610846786307e-06       3.833119809163e-06       1.147144241733e-03       3.131181751030e-08      -3.131180856506e-08       1.003495546758e-04       8.576990799342e-10       9.393543911304e-08      -1.146012357179e-07       1.398135075758e-07 
       4.038826212307e+01       6.425988450777e-02       2.225903461695e+03       3.351506520349e-02       1.211620279474e+04       2.927449033427e+02       5.014685772050e+05       6.361302832915e+02       8.073983092354e-06       1.593270177957e-04       9.466107082295e-04       5.489109304438e-06       3.727465354965e-06       1.123259595594e-03       3.131181732079e-08      -3.131180818513e-08       1.003570079660e-04       8.728581693551e-10       9.393543825888e-08      -1.146012346758e-07       1.398135063045e-07 
       4.010006378797e+01       6.494348595056e-02       2.234547867818e+03       3.316433147928e-02       1.210755838862e+04       2.945873381385e+02       4.976214220887e+05       6.373838125405e+02       7.851435287769e-06       1.560218209310e-04       9.269735193322e-04       5.370071999841e-06       3.624723099758e-06       1.099872882468e-03       3.131181712725e-08      -3.131180779712e-08       1.003646198286e-04       8.882848573974e-10       9.393543738655e-08      -1.146012336116e-07       1.398135050061e-07 
       3.981387221960e+01       6.563431691004e-02       2.243222863927e+03       3.281727753046e-02       1.209888339251e+04       2.964404682655e+02       4.938022807818e+05       6.386376656426e+02       7.635021664753e-06       1.527851890423e-04       9.077436959989e-04       5.253673214329e-06       3.524812773850e-06       1.076973704511e-03       3.131181692959e-08      -3.131180740086e-08       1.003723936321e-04       9.039838643909e-10       9.393543649567e-08      -1.146012325247e-07       1.398135036801e-07 
       3.952967344513e+01       6.633245364373e-02       2.251928555777e+03       3.247386459122e-02       1.209017770066e+04       2.983043452602e+02       4.900109541013e+05       6.398918405231e+02       7.424573145243e-06       1.496156997893e-04       8.889127876696e-04       5.139852748228e-06       3.427656320027e-06       1.054551881489e-03       3.131181672772e-08      -3.131180699617e-08       1.003803328169e-04       9.199599938906e-10       9.393543558583e-08      -1.146012314147e-07       1.398135023259e-07 
       3.924745358897e+01       6.703797321277e-02       2.260665049498e+03       3.213405430701e-02       1.208144120694e+04       3.001790207729e+02       4.862472442641e+05       6.411463351191e+02       7.219925311480e-06       1.465119603370e-04       8.704725190839e-04       5.028551824519e-06       3.333177832570e-06       1.032597446206e-03       3.131181652155e-08      -3.131180658287e-08       1.003884408958e-04       9.362181341440e-10       9.393543465663e-08      -1.146012302811e-07       1.398135009429e-07 
       3.896719887216e+01       6.775095349032e-02       2.269432451595e+03       3.179780873008e-02       1.207267380484e+04       3.020645465662e+02       4.825109548768e+05       6.424011473793e+02       7.020918277564e-06       1.434726067436e-04       8.524147866451e-04       4.919713053897e-06       3.241303497953e-06       1.011100640034e-03       3.131181631100e-08      -3.131180616078e-08       1.003967214567e-04       9.527632595831e-10       9.393543370767e-08      -1.146012291234e-07       1.398134995305e-07 
       3.868889561167e+01       6.847147317018e-02       2.278230868948e+03       3.146509031512e-02       1.206387538749e+04       3.039609745135e+02       4.788018909262e+05       6.436562752640e+02       6.827396564540e-06       1.404963033612e-04       8.347316548591e-04       4.813280400716e-06       3.151961537179e-06       9.900519085388e-04       3.131181609596e-08      -3.131180572971e-08       1.004051781633e-04       9.696004323442e-10       9.393543273852e-08      -1.146012279410e-07       1.398134980880e-07 
       3.841253021973e+01       6.919961177536e-02       2.287060408813e+03       3.113586191500e-02       1.205504584762e+04       3.058683565966e+02       4.751198587697e+05       6.449117167449e+02       6.639208978931e-06       1.375817422487e-04       8.174153528468e-04       4.709199149810e-06       3.065082149698e-06       9.694418971899e-04       3.131181587635e-08      -3.131180528948e-08       1.004138147572e-04       9.867348038129e-10       9.393543174875e-08      -1.146012267335e-07       1.398134966148e-07 
       3.813808920318e+01       6.993544966684e-02       2.295921178824e+03       3.081008677643e-02       1.204618507761e+04       3.077867449041e+02       4.714646661256e+05       6.461674698054e+02       6.456208494618e-06       1.347276425974e-04       8.004582709302e-04       4.607415874149e-06       2.980597458882e-06       9.492614471709e-04       3.131181565207e-08      -3.131180483989e-08       1.004226350594e-04       1.004171616197e-09       9.393543073794e-08      -1.146012255003e-07       1.398134951103e-07 
       3.786555916280e+01       7.067906805243e-02       2.304813286997e+03       3.048772853578e-02       1.203729296944e+04       3.097161916292e+02       4.678361220637e+05       6.474235324401e+02       6.278252137977e-06       1.319327501678e-04       7.838529572878e-04       4.507878403327e-06       2.898441458988e-06       9.295015912713e-04       3.131181542301e-08      -3.131180438074e-08       1.004316429718e-04       1.021916204129e-09       9.393542970562e-08      -1.146012242409e-07       1.398134935738e-07 
       3.759492679265e+01       7.143054899562e-02       2.313736841725e+03       3.016875121490e-02       1.202836941471e+04       3.116567490679e+02       4.642340369957e+05       6.486799026553e+02       6.105200876179e-06       1.291958367386e-04       7.675921146801e-04       4.410535792842e-06       2.818549963600e-06       9.101535498666e-04       3.131181518908e-08      -3.131180391182e-08       1.004408424792e-04       1.039973996291e-09       9.393542865134e-08      -1.146012229546e-07       1.398134920047e-07 
       3.732617887945e+01       7.218997542463e-02       2.322691951787e+03       2.985311921699e-02       1.201941430465e+04       3.136084696170e+02       4.606582226662e+05       6.499365784683e+02       5.936919508570e-06       1.265156995672e-04       7.516685972435e-04       4.315338294162e-06       2.740860555476e-06       8.912087269839e-04       3.131181495016e-08      -3.131180343293e-08       1.004502376512e-04       1.058350517076e-09       9.393542757465e-08      -1.146012216411e-07       1.398134904021e-07 
