# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2381       1.374530888660e-11       4.298920544037e-13      -8.245995223490e-13       3.997447501683e-15       1.597608945053e-16       1.287375226487e-17       1.918473981487e-18 
 2382       1.372320100397e-11       4.277635751127e-13      -8.187777374802e-13       3.992528015429e-15       1.594485260015e-16       1.297756955628e-17       1.865576701009e-18 
 2383       1.370082697911e-11       4.256686403165e-13      -8.129307815178e-13       3.987608076877e-15       1.591368488045e-16       1.308226434701e-17       1.811333855428e-18 
 2384       1.367818878298e-11       4.236072751640e-13      -8.070606582994e-13       3.982687639439e-15       1.588258613999e-16       1.318780847269e-17       1.755825476172e-18 
 2385       1.365528839462e-11       4.215795046592e-13      -8.011693785019e-13       3.977766656325e-15       1.585155622612e-16       1.329417366956e-17       1.699131871376e-18 
 2386       1.363212780118e-11       4.195853536611e-13      -7.952589596490e-13       3.972845080540e-15       1.582059498492e-16       1.340133157438e-17       1.641333626172e-18 
 2387       1.360870899792e-11       4.176248468834e-13      -7.893314261179e-13       3.967922864886e-15       1.578970226127e-16       1.350925372429e-17       1.582511602987e-18 
 2388       1.358503398820e-11       4.156980088940e-13      -7.833888091471e-13       3.962999961959e-15       1.575887789882e-16       1.361791155675e-17       1.522746941830e-18 
 2389       1.356110478354e-11       4.138048641153e-13      -7.774331468433e-13       3.958076324155e-15       1.572812173996e-16       1.372727640942e-17       1.462121060587e-18 
 2390       1.353692340358e-11       4.119454368233e-13      -7.714664841884e-13       3.953151903661e-15       1.569743362587e-16       1.383731952002e-17       1.400715655317e-18 
 2391       1.351249187610e-11       4.101197511480e-13      -7.654908730472e-13       3.948226652463e-15       1.566681339647e-16       1.394801202628e-17       1.338612700539e-18 
 2392       1.348781223704e-11       4.083278310727e-13      -7.595083721742e-13       3.943300522339e-15       1.563626089047e-16       1.405932496579e-17       1.275894449530e-18 
 2393       1.346288653051e-11       4.065697004341e-13      -7.535210472210e-13       3.938373464864e-15       1.560577594532e-16       1.417122927592e-17       1.212643434613e-18 
 2394       1.343771680879e-11       4.048453829218e-13      -7.475309707433e-13       3.933445431406e-15       1.557535839723e-16       1.428369579370e-17       1.148942467456e-18 
 2395       1.341230513234e-11       4.031549020781e-13      -7.415402222083e-13       3.928516373129e-15       1.554500808117e-16       1.439669525571e-17       1.084874639359e-18 
 2396       1.338665356982e-11       4.014982812981e-13      -7.355508880020e-13       3.923586240991e-15       1.551472483087e-16       1.451019829800e-17       1.020523321550e-18 
 2397       1.336076419807e-11       3.998755438290e-13      -7.295650614360e-13       3.918654985742e-15       1.548450847880e-16       1.462417545597e-17       9.559721654756e-19 
 2398       1.333463910216e-11       3.982867127701e-13      -7.235848427550e-13       3.913722557926e-15       1.545435885620e-16       1.473859716423e-17       8.913051030974e-19 
 2399       1.330828037536e-11       3.967318110726e-13      -7.176123391440e-13       3.908788907883e-15       1.542427579304e-16       1.485343375656e-17       8.266063471810e-19 
 2400       1.328169011918e-11       3.952108615391e-13      -7.116496647354e-13       3.903853985744e-15       1.539425911805e-16       1.496865546577e-17       7.619603915910e-19 
 2401       1.325487044337e-11       3.937238868240e-13      -7.056989406162e-13       3.898917741432e-15       1.536430865872e-16       1.508423242356e-17       6.974520115833e-19 
 2402       1.322782346590e-11       3.922709094322e-13      -6.997622948354e-13       3.893980124664e-15       1.533442424126e-16       1.520013466048e-17       6.331662640978e-19 
 2403       1.320055131302e-11       3.908519517202e-13      -6.938418624110e-13       3.889041084951e-15       1.530460569064e-16       1.531633210579e-17       5.691884880514e-19 
 2404       1.317305611923e-11       3.894670358945e-13      -6.879397853369e-13       3.884100571593e-15       1.527485283057e-16       1.543279458735e-17       5.056043046306e-19 
 2405       1.314534002730e-11       3.881161840125e-13      -6.820582125910e-13       3.879158533684e-15       1.524516548349e-16       1.554949183151e-17       4.424996175846e-19 
 2406       1.311740518829e-11       3.867994179817e-13      -6.761993001415e-13       3.874214920109e-15       1.521554347060e-16       1.566639346304e-17       3.799606135181e-19 
 2407       1.308925376154e-11       3.855167595592e-13      -6.703652109545e-13       3.869269679545e-15       1.518598661182e-16       1.578346900499e-17       3.180737621839e-19 
 2408       1.306088791469e-11       3.842682303523e-13      -6.645581150012e-13       3.864322760459e-15       1.515649472582e-16       1.590068787859e-17       2.569258167759e-19 
 2409       1.303230982369e-11       3.830538518175e-13      -6.587801892651e-13       3.859374111110e-15       1.512706762998e-16       1.601801940315e-17       1.966038142219e-19 
 2410       1.300352167282e-11       3.818736452607e-13      -6.530336177490e-13       3.854423679549e-15       1.509770514044e-16       1.613543279595e-17       1.371950754764e-19 
 2411       1.297452565465e-11       3.807276318367e-13      -6.473205914825e-13       3.849471413614e-15       1.506840707205e-16       1.625289717214e-17       7.878720581342e-20 
 2412       1.294532397012e-11       3.796158325491e-13      -6.416433085290e-13       3.844517260938e-15       1.503917323842e-16       1.637038154463e-17       2.146809511940e-20 
 2413       1.291591882849e-11       3.785382682501e-13      -6.360039739929e-13       3.839561168939e-15       1.501000345185e-16       1.648785482400e-17      -3.467408181406e-20 
 2414       1.288631244738e-11       3.774949596401e-13      -6.304048000270e-13       3.834603084828e-15       1.498089752339e-16       1.660528581835e-17      -8.955086499734e-20 
 2415       1.285650705279e-11       3.764859272678e-13      -6.248480058394e-13       3.829642955605e-15       1.495185526282e-16       1.672264323324e-17      -1.430735089500e-19 
 2416       1.282650527071e-11       3.755111245174e-13      -6.193356003626e-13       3.824680746198e-15       1.492287648763e-16       1.683989756050e-17      -1.951767270215e-19 
 2417       1.279631130485e-11       3.745702361293e-13      -6.138687288054e-13       3.819716493994e-15       1.489396105015e-16       1.695702675736e-17      -2.458900821894e-19 
 2418       1.276592976606e-11       3.736628784581e-13      -6.084483221551e-13       3.814750254641e-15       1.486510881062e-16       1.707401060151e-17      -2.952670283298e-19 
 2419       1.273536528141e-11       3.727886663721e-13      -6.030753141590e-13       3.809782083935e-15       1.483631962817e-16       1.719082880525e-17      -3.433612050874e-19 
 2420       1.270462249417e-11       3.719472132521e-13      -5.977506413274e-13       3.804812037821e-15       1.480759336082e-16       1.730746101544e-17      -3.902264380702e-19 
 2421       1.267370606383e-11       3.711381309894e-13      -5.924752429358e-13       3.799840172395e-15       1.477892986549e-16       1.742388681336e-17      -4.359167390447e-19 
 2422       1.264262066611e-11       3.703610299841e-13      -5.872500610280e-13       3.794866543902e-15       1.475032899799e-16       1.754008571473e-17      -4.804863061310e-19 
 2423       1.261137099302e-11       3.696155191441e-13      -5.820760404189e-13       3.789891208736e-15       1.472179061302e-16       1.765603716961e-17      -5.239895239979e-19 
 2424       1.257996175282e-11       3.689012058827e-13      -5.769541286970e-13       3.784914223444e-15       1.469331456418e-16       1.777172056229e-17      -5.664809640583e-19 
 2425       1.254839767007e-11       3.682176961177e-13      -5.718852762272e-13       3.779935644722e-15       1.466490070396e-16       1.788711521129e-17      -6.080153846639e-19 
 2426       1.251668348562e-11       3.675645942691e-13      -5.668704361538e-13       3.774955529414e-15       1.463654888373e-16       1.800220036927e-17      -6.486477313004e-19 
 2427       1.248482395668e-11       3.669415032582e-13      -5.619105644027e-13       3.769973934518e-15       1.460825895375e-16       1.811695522294e-17      -6.884331367831e-19 
 2428       1.245282385678e-11       3.663480245054e-13      -5.570066196847e-13       3.764990917181e-15       1.458003076315e-16       1.823135889303e-17      -7.274269214514e-19 
 2429       1.242068797581e-11       3.657837579289e-13      -5.521595634978e-13       3.760006534701e-15       1.455186415998e-16       1.834539043417e-17      -7.656845933642e-19 
 2430       1.238842112004e-11       3.652483019429e-13      -5.473703601303e-13       3.755020844527e-15       1.452375899114e-16       1.845902883490e-17      -8.032618484949e-19 
 2431       1.235602811214e-11       3.647412534564e-13      -5.426399766631e-13       3.750033904259e-15       1.449571510241e-16       1.857225301753e-17      -8.402145709269e-19 
 2432       1.232351379119e-11       3.642622078709e-13      -5.379693829730e-13       3.745045771648e-15       1.446773233848e-16       1.868504183811e-17      -8.765988330481e-19 
 2433       1.229088301268e-11       3.638107590795e-13      -5.333595517349e-13       3.740056504598e-15       1.443981054289e-16       1.879737408636e-17      -9.124708957467e-19 
 2434       1.225814064857e-11       3.633864994646e-13      -5.288114584247e-13       3.735066161161e-15       1.441194955807e-16       1.890922848560e-17      -9.478872086058e-19 
 2435       1.222529158727e-11       3.629890198971e-13      -5.243260813224e-13       3.730074799545e-15       1.438414922531e-16       1.902058369267e-17      -9.829044100985e-19 
 2436       1.219234073367e-11       3.626179097339e-13      -5.199044015142e-13       3.725082478105e-15       1.435640938479e-16       1.913141829789e-17      -1.017579327784e-18 
 2437       1.215929300915e-11       3.622727568171e-13      -5.155474028958e-13       3.720089255353e-15       1.432872987555e-16       1.924171082498e-17      -1.051968978500e-18 
 2438       1.212615335161e-11       3.619531474717e-13      -5.112560721747e-13       3.715095189948e-15       1.430111053553e-16       1.935143973097e-17      -1.086130568563e-18 
 2439       1.209292671548e-11       3.616586665044e-13      -5.070313988732e-13       3.710100340704e-15       1.427355120149e-16       1.946058340618e-17      -1.120121493957e-18 
 2440       1.205961807173e-11       3.613888972020e-13      -5.028743753312e-13       3.705104766587e-15       1.424605170910e-16       1.956912017411e-17      -1.153999340534e-18 
 2441       1.202623240790e-11       3.611434213296e-13      -4.987859967087e-13       3.700108526716e-15       1.421861189289e-16       1.967702829139e-17      -1.187821884205e-18 
 2442       1.199277472812e-11       3.609218191290e-13      -4.947672609885e-13       3.695111680360e-15       1.419123158623e-16       1.978428594773e-17      -1.221647091139e-18 
 2443       1.195925005309e-11       3.607236693172e-13      -4.908191689793e-13       3.690114286944e-15       1.416391062138e-16       1.989087126582e-17      -1.255533117954e-18 
 2444       1.192566342016e-11       3.605485490848e-13      -4.869427243181e-13       3.685116406043e-15       1.413664882946e-16       1.999676230129e-17      -1.289538311917e-18 
 2445       1.189201988329e-11       3.603960340943e-13      -4.831389334731e-13       3.680118097386e-15       1.410944604044e-16       2.010193704263e-17      -1.323721211135e-18 
 2446       1.185832451308e-11       3.602656984783e-13      -4.794088057462e-13       3.675119420855e-15       1.408230208315e-16       2.020637341111e-17      -1.358140544750e-18 
 2447       1.182458239682e-11       3.601571148385e-13      -4.757533532762e-13       3.670120436487e-15       1.405521678529e-16       2.031004926076e-17      -1.392855233139e-18 
 2448       1.179079863848e-11       3.600698542434e-13      -4.721735910411e-13       3.665121204468e-15       1.402818997341e-16       2.041294237825e-17      -1.427924388102e-18 
