#scalar perturbations for mode k = 1.105063066833e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:delta_scf             22:theta_scf          
       1.939073275414e+02       5.650133357995e-04      -1.061155328067e+00      -1.738570644848e-03       1.406882378252e-03       3.493800467637e-03       6.990282728431e-06       6.987678675692e-04      -7.961809787010e-01      -1.728382371199e-03       5.514203583312e-01       5.837541653209e-01      -9.583512614326e-01      -3.265441956834e-03       1.083282162977e-01      -8.913271851424e-01      -1.483584095899e-18      -9.582574662583e-01      -3.262064342570e-03       1.081986325410e-01      -6.387522575155e-15      -3.928388031119e-05 
       1.939500672773e+02       5.651702072508e-04      -1.061520265435e+00      -1.739483945986e-03       1.408022696521e-03       3.494259799106e-03       6.991878142512e-06       6.988604829724e-04      -7.964551173788e-01      -1.729285917720e-03       5.514034906451e-01       5.837264180927e-01      -9.586291623099e-01      -3.267258048647e-03       1.083507060652e-01      -8.916752137351e-01      -1.486273160804e-18      -9.585348897261e-01      -3.263875136969e-03       1.082210016202e-01      -6.383598781056e-15      -3.930706138665e-05 
       1.939928070132e+02       5.653270929553e-04      -1.061885219024e+00      -1.740397549066e-03       1.409148901508e-03       3.494763036807e-03       6.993636057709e-06       6.989618457504e-04      -7.967292686458e-01      -1.730189439415e-03       5.513866285231e-01       5.836986721365e-01      -9.589070279557e-01      -3.269074620390e-03       1.083731828702e-01      -8.920232935336e-01      -1.488966519372e-18      -9.588122775987e-01      -3.265686405728e-03       1.082433577152e-01      -6.379653642025e-15      -3.932664165021e-05 
       1.940355467490e+02       5.654839929129e-04      -1.062250188806e+00      -1.741311440066e-03       1.410261694043e-03       3.495308672152e-03       6.995552767005e-06       6.990716558031e-04      -7.970034324942e-01      -1.731092976575e-03       5.513697716581e-01       5.836709274516e-01      -9.591848583319e-01      -3.270891671948e-03       1.083956467057e-01      -8.923714245300e-01      -1.491664177537e-18      -9.590896298372e-01      -3.267498148728e-03       1.082657008188e-01      -6.375687119870e-15      -3.934989222120e-05 
       1.940782864849e+02       5.656409071238e-04      -1.062615174753e+00      -1.742225607320e-03       1.411361740902e-03       3.495895259109e-03       6.997624610716e-06       6.991896254644e-04      -7.972776089145e-01      -1.731996562649e-03       5.513529197567e-01       5.836431840364e-01      -9.594626534005e-01      -3.272709203207e-03       1.084180975645e-01      -8.927196067162e-01      -1.494366141241e-18      -9.593669464063e-01      -3.269310365859e-03       1.082880309242e-01      -6.371699176343e-15      -3.937317691182e-05 
       1.941210262208e+02       5.657978355878e-04      -1.062980176840e+00      -1.743140041117e-03       1.412449676449e-03       3.496521411336e-03       6.999847979587e-06       6.993154789325e-04      -7.975517978962e-01      -1.732900225425e-03       5.513360725388e-01       5.836154418878e-01      -9.597404131234e-01      -3.274527214055e-03       1.084405354392e-01      -8.930678400843e-01      -1.497072416432e-18      -9.596442272742e-01      -3.271123057025e-03       1.083103480250e-01      -6.367689773139e-15      -3.939286503148e-05 
       1.941837230502e+02       5.660280667582e-04      -1.063515643872e+00      -1.744481930683e-03       1.414024957853e-03       3.497508766444e-03       7.003376290951e-06       6.995138138759e-04      -7.979540406762e-01      -1.734226034743e-03       5.513113665190e-01       5.835747479722e-01      -9.601478072447e-01      -3.277195002995e-03       1.084734270523e-01      -8.935787717750e-01      -1.501050186322e-18      -9.600509183194e-01      -3.273783032306e-03       1.083430624345e-01      -6.361769290201e-15      -3.943319454058e-05 
       1.942464198796e+02       5.662583286005e-04      -1.064051145501e+00      -1.745824356235e-03       1.415577261336e-03       3.498574426688e-03       7.007212023860e-06       6.997277540494e-04      -7.983563104211e-01      -1.735552116176e-03       5.512866692041e-01       5.835340567542e-01      -9.605551251031e-01      -3.279863823368e-03       1.085062906867e-01      -8.940898135629e-01      -1.505037265860e-18      -9.604575324026e-01      -3.276444027276e-03       1.083757488289e-01      -6.355802423794e-15      -3.946270917150e-05 
       1.943091167091e+02       5.664886211146e-04      -1.064586681649e+00      -1.747167302048e-03       1.417108252558e-03       3.499714640315e-03       7.011344439874e-06       6.999565529650e-04      -7.987586070872e-01      -1.736878514200e-03       5.512619798445e-01       5.834933682094e-01      -9.609623665790e-01      -3.282533674813e-03       1.085391263199e-01      -8.946009654227e-01      -1.509033673906e-18      -9.608640694649e-01      -3.279106041772e-03       1.084084071926e-01      -6.349789052433e-15      -3.949592769015e-05 
       1.943718135385e+02       5.667189443005e-04      -1.065122252241e+00      -1.748510756080e-03       1.418619479555e-03       3.500925875486e-03       7.015763080231e-06       7.001995078493e-04      -7.991609306283e-01      -1.738205262634e-03       5.512372977369e-01       5.834526823075e-01      -9.613695315526e-01      -3.285204556970e-03       1.085719339292e-01      -8.951122273294e-01      -1.513039429352e-18      -9.612705294641e-01      -3.281769075686e-03       1.084410375121e-01      -6.343729054427e-15      -3.952922067124e-05 
       1.944345103679e+02       5.669492981582e-04      -1.065657857200e+00      -1.749854709121e-03       1.420112380975e-03       3.502204805939e-03       7.020457773331e-06       7.004559567955e-04      -7.995632809966e-01      -1.739532387131e-03       5.512126222205e-01       5.834119990122e-01      -9.617766199043e-01      -3.287876469478e-03       1.086047134920e-01      -8.956235992577e-01      -1.517054551122e-18      -9.616769123744e-01      -3.284433128968e-03       1.084736397756e-01      -6.337622307900e-15      -3.955896711023e-05 
       1.944972071973e+02       5.671796826878e-04      -1.066193496452e+00      -1.751199154092e-03       1.421588293795e-03       3.503548297563e-03       7.025418640175e-06       7.007252760947e-04      -7.999656581426e-01      -1.740859907189e-03       5.511879526737e-01       5.833713182811e-01      -9.621836315145e-01      -3.290549411974e-03       1.086374649857e-01      -8.961350811827e-01      -1.521079058173e-18      -9.620832181874e-01      -3.287098201625e-03       1.085062139734e-01      -6.331468690802e-15      -3.959241078514e-05 
       1.945599040268e+02       5.674100978893e-04      -1.066729169923e+00      -1.752544085527e-03       1.423048460499e-03       3.504953395892e-03       7.030636097821e-06       7.010068777514e-04      -8.003680620162e-01      -1.742187837663e-03       5.511632885169e-01       5.833306400725e-01      -9.625905662638e-01      -3.293223384097e-03       1.086701883878e-01      -8.966466730793e-01      -1.525112969494e-18      -9.624894468938e-01      -3.289764293662e-03       1.085387600956e-01      -6.325268080996e-15      -3.962592877284e-05 
       1.946483897659e+02       5.677353413152e-04      -1.067485238531e+00      -1.754443043637e-03       1.425084657567e-03       3.507035918897e-03       7.038418341318e-06       7.014241425798e-04      -8.009360309179e-01      -1.744062701535e-03       5.511284875644e-01       5.832732341400e-01      -9.631647533169e-01      -3.296998984912e-03       1.087163239705e-01      -8.973688837025e-01      -1.530822177143e-18      -9.630626369790e-01      -3.293528755328e-03       1.085846454956e-01      -6.316436794345e-15      -3.967036011468e-05 
       1.947368755050e+02       5.680606458347e-04      -1.068241374944e+00      -1.756342953663e-03       1.427094750098e-03       3.509228321767e-03       7.046668133045e-06       7.018633180327e-04      -8.015040528090e-01      -1.745938427814e-03       5.510936952056e-01       5.832158333821e-01      -9.637387867016e-01      -3.300776634842e-03       1.087624034909e-01      -8.980913132520e-01      -1.536550208113e-18      -9.636356725201e-01      -3.297295244327e-03       1.086304748227e-01      -6.307511321064e-15      -3.972216629435e-05 
       1.948253612440e+02       5.683860114478e-04      -1.068997578956e+00      -1.758243809370e-03       1.429081418853e-03       3.511523865563e-03       7.055361551546e-06       7.023230626129e-04      -8.020721275421e-01      -1.747815032075e-03       5.510589103713e-01       5.831584378982e-01      -9.643126660823e-01      -3.304556332865e-03       1.088084268856e-01      -8.988139616572e-01      -1.542297116118e-18      -9.642085529269e-01      -3.301063758735e-03       1.086762479857e-01      -6.298491317658e-15      -3.976328812129e-05 
       1.949138469831e+02       5.687114381544e-04      -1.069753850360e+00      -1.760145606373e-03       1.431047080747e-03       3.513916329694e-03       7.064475830471e-06       7.028021378871e-04      -8.026402549684e-01      -1.749692524633e-03       5.510241320864e-01       5.831010477642e-01      -9.648863911232e-01      -3.308338077957e-03       1.088543940914e-01      -8.995368288475e-01      -1.548062954998e-18      -9.647812776698e-01      -3.304834296833e-03       1.087219649000e-01      -6.289376439202e-15      -3.980817367041e-05 
       1.950023327222e+02       5.690369259548e-04      -1.070510188952e+00      -1.762048341559e-03       1.432993914696e-03       3.516399966467e-03       7.073989335028e-06       7.032993994558e-04      -8.032084349383e-01      -1.751570912187e-03       5.509893594585e-01       5.830436630336e-01      -9.654599614887e-01      -3.312121869093e-03       1.089003050448e-01      -9.002599147522e-01      -1.553847778723e-18      -9.653538462803e-01      -3.308606857108e-03       1.087676254881e-01      -6.280166339514e-15      -3.986041610384e-05 
       1.950908184613e+02       5.693624748487e-04      -1.071266594528e+00      -1.763952012659e-03       1.434923885138e-03       3.518969459592e-03       7.083881533898e-06       7.038137887063e-04      -8.037766673017e-01      -1.753450199073e-03       5.509545916672e-01       5.829862837365e-01      -9.660333768432e-01      -3.315907705247e-03       1.089461596826e-01      -9.009832193009e-01      -1.559651641396e-18      -9.659262583518e-01      -3.312381438255e-03       1.088132296795e-01      -6.270860671270e-15      -3.990559955080e-05 
       1.951793042004e+02       5.696880848364e-04      -1.072023066883e+00      -1.765856617965e-03       1.436838763268e-03       3.521619886581e-03       7.094132966956e-06       7.043443253406e-04      -8.043449519084e-01      -1.755330388066e-03       5.509198279542e-01       5.829289098796e-01      -9.666066368514e-01      -3.319695585391e-03       1.089919579416e-01      -9.017067424227e-01      -1.565474597247e-18      -9.664985135406e-01      -3.316158039185e-03       1.088587774107e-01      -6.261459086049e-15      -3.995453204940e-05 
       1.953043796267e+02       5.701484418343e-04      -1.073092461199e+00      -1.768550386614e-03       1.439522784467e-03       3.525495556718e-03       7.109200670858e-06       7.051200373002e-04      -8.051483163789e-01      -1.757989594659e-03       5.508706947183e-01       5.828478206350e-01      -9.674166796426e-01      -3.325053274236e-03       1.090565979210e-01      -9.027298218717e-01      -1.573738074129e-18      -9.673071335082e-01      -3.321499743806e-03       1.089230631429e-01      -6.248005566976e-15      -4.001562448795e-05 
       1.954294550530e+02       5.706089208979e-04      -1.074161987955e+00      -1.771246016511e-03       1.442183800938e-03       3.529512090387e-03       7.124900816088e-06       7.059238602984e-04      -8.059517845061e-01      -1.760650608997e-03       5.508215663961e-01       5.827667420956e-01      -9.682264104348e-01      -3.330415042020e-03       1.091211249504e-01      -9.037533376917e-01      -1.582039961964e-18      -9.681154388989e-01      -3.326845480530e-03       1.089872358218e-01      -6.234358716299e-15      -4.009138443123e-05 
       1.955545304792e+02       5.710695220274e-04      -1.075231646577e+00      -1.773943505580e-03       1.444825257375e-03       3.533658864956e-03       7.141188497380e-06       7.067536780572e-04      -8.067553558650e-01      -1.763313431450e-03       5.507724412969e-01       5.826856740385e-01      -9.690358282831e-01      -3.335780885824e-03       1.091855388518e-01      -9.047772896841e-01      -1.590380415254e-18      -9.689234293985e-01      -3.332195248518e-03       1.090512953428e-01      -6.220517540445e-15      -4.014949325975e-05 
       1.956796059055e+02       5.715302452226e-04      -1.076301436491e+00      -1.776642852214e-03       1.447450130260e-03       3.537926285790e-03       7.158022337647e-06       7.076075788035e-04      -8.075590300318e-01      -1.765978061177e-03       5.507233178833e-01       5.826046161876e-01      -9.698449322441e-01      -3.341150802721e-03       1.092498394478e-01      -9.058016776511e-01      -1.598759589029e-18      -9.697311048444e-01      -3.337549047448e-03       1.091152416182e-01      -6.206481043391e-15      -4.021866399608e-05 
